OTU_id	0	1	10	100	101	102	103	104	105	106	107	108	109	11	110	111	112	113	114	115	116	117	118	119	12	120	121	122	123	124	125	126	127	128	129	13	130	131	132	133	134	135	136	137	138	139	14	140	141	142	143	144	145	146	147	148	149	15	150	151	152	153	154	155	156	157	158	159	16	160	161	162	163	164	165	166	167	168	169	17	170	171	172	173	174	175	176	177	178	179	18	180	181	182	183	184	185	186	187	188	189	19	190	191	192	193	194	195	196	197	198	199	2	20	21	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	48	49	5	50	51	52	53	54	55	56	57	58	59	6	60	61	62	63	64	65	66	67	68	69	7	70	71	72	73	74	75	76	77	78	79	8	80	81	82	83	84	85	86	87	88	89	9	90	91	92	93	94	95	96	97	98	99
0	5.0	1.0	0.0	22.0	4.0	31.0	6.0	4.0	22.0	6.0	35.0	6.0	2.0	3.0	7.0	2.0	2.0	3.0	5.0	0.0	2.0	10.0	16.0	5.0	13.0	6.0	28.0	7.0	5.0	1.0	3.0	3.0	17.0	14.0	640.0	3.0	2.0	3.0	58.0	1.0	3.0	9.0	21.0	1.0	2.0	1.0	10.0	14.0	14.0	7.0	1.0	7.0	5.0	20.0	3.0	9.0	10.0	1.0	24.0	3.0	2.0	1.0	1.0	74.0	16.0	5.0	5.0	1.0	8.0	5.0	1.0	4.0	4.0	1.0	27.0	1.0	2.0	14.0	9.0	9.0	10.0	1.0	0.0	5.0	8.0	4.0	1.0	4.0	9.0	4.0	7.0	7.0	1.0	11.0	2.0	12.0	1.0	10.0	3.0	6.0	1.0	1.0	1.0	10.0	1.0	15.0	7.0	3.0	11.0	20.0	4.0	13.0	19.0	139.0	3.0	4.0	5.0	4.0	21.0	4.0	40.0	3.0	592.0	5.0	3.0	4.0	3.0	8.0	5.0	4.0	15.0	1.0	4.0	5.0	1.0	7.0	8.0	13.0	6.0	7.0	6.0	8.0	1.0	13.0	0.0	7.0	3.0	1.0	5.0	15.0	5.0	4.0	14.0	2.0	21.0	89.0	2.0	4.0	8.0	12.0	1.0	13.0	17.0	10.0	5.0	5.0	2.0	0.0	11.0	1.0	14.0	7.0	5.0	0.0	15.0	1.0	49.0	12.0	3.0	23.0	3.0	3.0	1.0	1.0	6.0	1.0	17.0	0.0	14.0	2.0	2.0	0.0	8.0	5.0	1.0	2.0	4.0	669.0	10.0	1.0
1	13.0	14.0	1.0	6.0	5.0	9.0	3.0	4.0	4.0	1.0	41.0	19.0	4.0	25.0	14.0	3.0	1.0	6.0	10.0	1.0	4.0	4.0	3.0	3.0	12.0	747.0	22.0	7.0	3.0	2.0	26.0	3.0	2.0	2.0	20.0	2.0	1.0	1.0	2.0	4.0	6.0	5.0	5.0	1.0	3.0	2.0	10.0	12.0	8.0	19.0	1.0	2.0	9.0	15.0	18.0	13.0	1.0	26.0	4.0	0.0	2.0	7.0	1.0	6.0	9.0	2.0	10.0	0.0	9.0	5.0	1.0	5.0	1.0	12.0	13.0	3.0	1.0	9.0	3.0	3.0	4.0	2.0	2.0	4.0	4.0	8.0	2.0	20.0	8.0	3.0	66.0	2.0	4.0	12.0	12.0	28.0	36.0	11.0	16.0	13.0	281.0	5.0	2.0	2.0	9.0	6.0	5.0	2.0	2.0	12.0	11.0	47.0	16.0	8.0	2.0	7.0	52.0	11.0	3.0	2.0	5.0	4.0	5.0	10.0	4.0	3.0	0.0	1.0	5.0	146.0	14.0	9.0	2.0	4.0	0.0	1.0	7.0	7.0	3.0	1.0	73.0	3.0	2.0	2.0	0.0	2.0	11.0	27.0	3.0	21.0	12.0	2.0	2.0	12.0	0.0	5.0	2.0	4.0	15.0	3.0	1.0	27.0	3.0	4.0	5.0	27.0	2.0	1.0	14.0	0.0	6.0	3.0	5.0	0.0	2.0	1.0	13.0	818.0	3.0	34.0	3.0	1.0	3.0	3.0	8.0	5.0	5.0	1.0	8.0	3.0	3.0	0.0	9.0	15.0	1.0	2.0	4.0	3.0	4.0	22.0
10	1.0	2.0	2.0	2.0	12.0	7.0	30.0	8.0	5.0	14.0	1.0	6.0	2.0	3.0	9.0	5.0	2.0	9.0	36.0	0.0	1.0	5.0	3.0	3.0	56.0	6.0	5.0	0.0	15.0	5.0	8.0	4.0	2.0	640.0	8.0	9.0	4.0	1.0	0.0	5.0	36.0	2.0	21.0	2.0	1.0	2.0	11.0	37.0	22.0	8.0	8.0	3.0	19.0	20.0	2.0	2.0	681.0	23.0	39.0	1.0	3.0	23.0	0.0	2.0	2.0	1.0	0.0	3.0	4.0	5.0	9.0	3.0	0.0	5.0	11.0	5.0	2.0	14.0	3.0	0.0	16.0	4.0	1.0	4.0	7.0	10.0	2.0	640.0	2.0	6.0	10.0	27.0	14.0	8.0	2.0	15.0	2.0	2.0	3.0	13.0	63.0	6.0	1.0	3.0	26.0	5.0	11.0	5.0	13.0	27.0	6.0	47.0	4.0	35.0	7.0	3.0	8.0	12.0	3.0	9.0	7.0	3.0	3.0	5.0	58.0	13.0	3.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	7.0	27.0	6.0	9.0	28.0	4.0	1.0	0.0	23.0	12.0	2.0	1.0	36.0	9.0	1.0	5.0	3.0	5.0	3.0	1.0	7.0	1.0	23.0	2.0	5.0	4.0	2.0	1.0	12.0	1.0	1.0	11.0	2.0	4.0	16.0	2.0	0.0	10.0	5.0	4.0	6.0	11.0	4.0	8.0	2.0	1.0	6.0	5.0	20.0	6.0	0.0	7.0	1.0	6.0	1.0	4.0	9.0	0.0	2.0	0.0	2.0	13.0	2.0
11	7.0	1.0	17.0	4.0	14.0	1.0	6.0	2.0	14.0	8.0	52.0	24.0	1.0	4.0	4.0	2.0	2.0	47.0	10.0	2.0	2.0	5.0	5.0	5.0	1.0	7.0	10.0	2.0	4.0	1.0	4.0	2.0	3.0	8.0	14.0	10.0	2.0	0.0	10.0	4.0	21.0	4.0	19.0	2.0	1.0	4.0	7.0	8.0	41.0	0.0	2.0	1.0	17.0	10.0	4.0	13.0	12.0	3.0	33.0	0.0	3.0	548.0	1.0	26.0	5.0	6.0	5.0	0.0	1.0	5.0	1.0	4.0	1.0	12.0	10.0	4.0	1.0	3.0	4.0	31.0	4.0	2.0	3.0	5.0	3.0	4.0	1.0	31.0	8.0	12.0	10.0	12.0	6.0	57.0	1.0	5.0	5.0	1.0	5.0	8.0	2.0	4.0	11.0	17.0	6.0	1.0	4.0	1.0	18.0	5.0	4.0	41.0	16.0	23.0	1.0	3.0	228.0	4.0	12.0	14.0	4.0	1.0	2.0	4.0	5.0	3.0	627.0	6.0	18.0	8.0	18.0	2.0	7.0	16.0	1.0	1.0	1.0	1.0	27.0	1.0	4.0	10.0	2.0	14.0	0.0	2.0	20.0	3.0	942.0	11.0	3.0	2.0	2.0	6.0	2.0	1.0	8.0	2.0	6.0	2.0	0.0	5.0	3.0	8.0	4.0	6.0	1.0	1.0	7.0	0.0	26.0	9.0	2.0	0.0	12.0	0.0	23.0	3.0	4.0	18.0	9.0	5.0	19.0	1.0	1.0	9.0	4.0	1.0	5.0	2.0	3.0	1.0	2.0	37.0	1.0	3.0	2.0	1.0	4.0	3.0
12	3.0	6.0	1.0	5.0	1.0	6.0	6.0	3.0	0.0	1.0	14.0	10.0	4.0	14.0	23.0	2.0	11.0	6.0	6.0	2.0	798.0	23.0	11.0	12.0	12.0	7.0	42.0	1.0	5.0	2.0	406.0	6.0	10.0	8.0	640.0	8.0	6.0	1.0	4.0	13.0	4.0	8.0	48.0	14.0	1.0	1.0	5.0	20.0	2.0	21.0	1.0	1.0	7.0	11.0	1.0	7.0	1.0	6.0	4.0	0.0	12.0	23.0	10.0	4.0	8.0	4.0	6.0	2.0	0.0	6.0	2.0	3.0	3.0	2.0	2.0	1.0	1.0	4.0	1.0	20.0	1.0	2.0	0.0	24.0	8.0	14.0	1.0	640.0	14.0	4.0	28.0	23.0	2.0	1.0	16.0	24.0	27.0	9.0	6.0	9.0	63.0	10.0	1.0	4.0	335.0	17.0	14.0	1.0	5.0	5.0	1.0	6.0	5.0	38.0	7.0	1.0	3.0	2.0	2.0	4.0	3.0	30.0	3.0	1.0	5.0	3.0	19.0	16.0	2.0	15.0	5.0	2.0	1.0	12.0	0.0	14.0	2.0	4.0	4.0	1.0	1.0	4.0	1.0	9.0	0.0	2.0	16.0	2.0	2.0	16.0	21.0	3.0	1.0	5.0	1.0	13.0	5.0	4.0	11.0	35.0	5.0	3.0	3.0	2.0	5.0	2.0	2.0	3.0	3.0	0.0	9.0	1.0	10.0	1.0	8.0	1.0	8.0	2.0	39.0	2.0	15.0	28.0	2.0	1.0	2.0	2.0	4.0	3.0	1.0	5.0	7.0	3.0	80.0	24.0	1.0	3.0	2.0	13.0	4.0	4.0
13	4.0	10.0	798.0	1.0	5.0	7.0	3.0	2.0	3.0	1.0	13.0	2.0	5.0	1.0	12.0	1.0	1.0	5.0	4.0	1.0	10.0	3.0	11.0	26.0	10.0	2.0	24.0	2.0	2.0	1.0	5.0	8.0	2.0	3.0	4.0	5.0	2.0	2.0	5.0	3.0	6.0	1.0	6.0	11.0	6.0	3.0	2.0	30.0	30.0	19.0	2.0	11.0	1.0	21.0	2.0	10.0	2.0	4.0	4.0	0.0	9.0	21.0	2.0	16.0	18.0	10.0	1.0	3.0	1.0	20.0	1.0	2.0	1.0	10.0	6.0	2.0	1.0	12.0	9.0	29.0	2.0	2.0	17.0	1.0	1.0	9.0	1.0	2.0	8.0	14.0	5.0	3.0	1.0	61.0	4.0	18.0	1.0	7.0	3.0	14.0	3.0	1.0	2.0	9.0	5.0	6.0	1.0	1.0	2.0	6.0	5.0	5.0	13.0	17.0	7.0	3.0	24.0	2.0	3.0	2.0	6.0	2.0	4.0	2.0	4.0	3.0	9.0	5.0	4.0	1.0	18.0	2.0	3.0	1.0	13.0	4.0	41.0	3.0	5.0	7.0	59.0	2.0	1.0	32.0	2.0	1.0	10.0	9.0	0.0	16.0	8.0	1.0	4.0	12.0	4.0	7.0	3.0	0.0	6.0	9.0	0.0	7.0	3.0	5.0	5.0	4.0	6.0	0.0	3.0	1.0	4.0	3.0	4.0	0.0	1.0	9.0	49.0	5.0	5.0	1.0	14.0	737.0	2.0	2.0	1.0	6.0	6.0	5.0	2.0	1.0	26.0	0.0	5.0	4.0	1.0	3.0	20.0	47.0	6.0	3.0
14	1.0	4.0	8.0	17.0	1.0	4.0	3.0	5.0	9.0	1.0	18.0	6.0	2.0	10.0	10.0	5.0	4.0	4.0	2.0	2.0	4.0	2.0	3.0	6.0	56.0	4.0	199.0	11.0	4.0	3.0	9.0	1.0	1.0	10.0	1.0	8.0	2.0	3.0	25.0	2.0	12.0	2.0	4.0	7.0	3.0	6.0	3.0	5.0	112.0	1.0	1.0	3.0	16.0	2.0	2.0	13.0	10.0	4.0	39.0	1.0	6.0	3.0	5.0	4.0	19.0	3.0	2.0	3.0	3.0	1.0	3.0	2.0	1.0	8.0	7.0	17.0	2.0	11.0	15.0	7.0	11.0	16.0	3.0	15.0	1.0	14.0	862.0	2.0	8.0	8.0	28.0	6.0	8.0	6.0	7.0	18.0	5.0	4.0	3.0	17.0	2.0	1.0	11.0	7.0	2.0	6.0	14.0	1.0	2.0	4.0	2.0	4.0	10.0	23.0	4.0	692.0	23.0	6.0	15.0	2.0	1.0	1.0	22.0	1.0	10.0	28.0	4.0	2.0	4.0	39.0	46.0	4.0	1.0	19.0	0.0	3.0	7.0	15.0	8.0	1.0	73.0	11.0	2.0	32.0	1.0	2.0	35.0	5.0	0.0	11.0	8.0	16.0	33.0	8.0	4.0	3.0	1.0	7.0	1.0	15.0	2.0	10.0	10.0	12.0	4.0	9.0	2.0	1.0	27.0	0.0	3.0	4.0	4.0	0.0	9.0	4.0	52.0	3.0	3.0	1.0	9.0	6.0	1.0	0.0	2.0	12.0	3.0	1.0	2.0	1.0	18.0	2.0	7.0	14.0	2.0	3.0	2.0	3.0	25.0	4.0
15	10.0	2.0	8.0	22.0	5.0	23.0	31.0	8.0	22.0	6.0	6.0	24.0	6.0	5.0	5.0	3.0	2.0	5.0	4.0	2.0	2.0	6.0	3.0	2.0	4.0	17.0	11.0	48.0	1.0	8.0	3.0	2.0	9.0	8.0	15.0	10.0	1.0	1.0	7.0	2.0	9.0	0.0	4.0	1.0	3.0	1.0	3.0	14.0	2.0	11.0	2.0	11.0	3.0	5.0	3.0	3.0	6.0	4.0	10.0	0.0	2.0	21.0	5.0	27.0	20.0	0.0	11.0	1.0	3.0	6.0	5.0	3.0	0.0	15.0	4.0	1.0	1.0	1.0	4.0	39.0	4.0	9.0	2.0	27.0	4.0	2.0	2.0	3.0	5.0	3.0	4.0	40.0	8.0	8.0	5.0	11.0	6.0	9.0	13.0	10.0	3.0	5.0	0.0	3.0	8.0	7.0	5.0	3.0	5.0	12.0	6.0	10.0	5.0	27.0	4.0	17.0	2.0	9.0	21.0	10.0	3.0	20.0	1.0	2.0	5.0	1.0	8.0	7.0	30.0	13.0	17.0	8.0	2.0	12.0	0.0	5.0	2.0	5.0	29.0	3.0	14.0	3.0	1.0	9.0	2.0	8.0	3.0	11.0	4.0	56.0	14.0	8.0	4.0	9.0	4.0	14.0	3.0	2.0	3.0	7.0	1.0	9.0	2.0	10.0	6.0	5.0	1.0	1.0	439.0	0.0	9.0	9.0	39.0	0.0	4.0	1.0	7.0	6.0	2.0	6.0	6.0	737.0	0.0	4.0	1.0	1.0	18.0	1.0	2.0	3.0	21.0	7.0	24.0	5.0	0.0	3.0	1.0	3.0	35.0	1.0
16	1.0	2.0	2.0	1.0	10.0	27.0	2.0	19.0	1.0	3.0	4.0	4.0	0.0	3.0	5.0	10.0	1.0	47.0	6.0	0.0	5.0	3.0	4.0	8.0	7.0	2.0	28.0	4.0	1.0	5.0	3.0	1.0	11.0	17.0	4.0	7.0	7.0	1.0	53.0	13.0	5.0	0.0	28.0	2.0	2.0	6.0	3.0	22.0	2.0	2.0	3.0	2.0	673.0	21.0	18.0	57.0	681.0	14.0	39.0	2.0	1.0	21.0	1.0	27.0	13.0	1.0	5.0	1.0	1.0	12.0	9.0	4.0	4.0	12.0	17.0	2.0	1.0	27.0	22.0	4.0	2.0	2.0	4.0	15.0	4.0	6.0	2.0	5.0	8.0	7.0	13.0	458.0	13.0	5.0	8.0	7.0	5.0	9.0	26.0	9.0	12.0	712.0	0.0	5.0	6.0	8.0	4.0	1.0	2.0	18.0	10.0	12.0	19.0	12.0	2.0	3.0	49.0	9.0	579.0	9.0	4.0	1.0	11.0	2.0	8.0	6.0	2.0	11.0	3.0	37.0	17.0	10.0	1.0	1.0	1.0	9.0	13.0	7.0	2.0	7.0	5.0	18.0	2.0	4.0	1.0	2.0	12.0	27.0	1.0	5.0	26.0	1.0	8.0	13.0	1.0	1.0	2.0	3.0	6.0	3.0	3.0	7.0	17.0	8.0	5.0	5.0	3.0	1.0	6.0	7.0	15.0	2.0	4.0	0.0	7.0	6.0	50.0	4.0	4.0	4.0	8.0	1.0	5.0	1.0	1.0	5.0	4.0	2.0	7.0	1.0	16.0	2.0	2.0	9.0	0.0	61.0	0.0	3.0	13.0	9.0
